source,time,target,text,value
@ddlovato,7/8/16 17:46,@JLo,"Everyone checkout @JLo's new single w/ @Lin_Manuel ""LOVE MAKE THE WORLD GO ROUND""! https://t.co/iquoM9cjzh All proceeds go to #SomosOrlando",1
@ddlovato,5/26/16 19:09,@ArianaGrande,Couldn't be happier for my girl @ArianaGrande and her new album Dangerous Woman... It's on repeat!! https://t.co/LZqVgOk5IX  you Ari!!,-1
@ddlovato,4/12/16 3:59,@Rihanna,"RT @RocNation: Congrats to @Rihanna, @MeekMill, and @philymack's @DDLovato on their nominations for the #BBMAs! https://t.co/yJZCAMAvzM",0
@ddlovato,4/9/16 0:45,@JLo,RT @JLo: Thank you always @ddlovato....Love you!! #RealFriends #AintYourMama https://t.co/8lNdQEqEE9,0
@ddlovato,4/5/16 4:37,@KimKardashian,"RT @glaad: .@KimKardashian, @LionelRichie, @KeshaRose and some fans helped us honor @ddlovato at the #glaadawards!",0
@ddlovato,3/18/16 21:00,@RyanSeacrest,Congrats @RyanSeacrest and @RyanFoundation on the opening of your 10th #SeacrestStudios at @VUMCChildren! ,0
@ddlovato,3/11/16 15:58,@ArianaGrande,@ArianaGrande YEESSS YESSS YESSSS!!!!!! So proud of you ,1
@ddlovato,3/4/16 4:02,@RyanSeacrest,"RT @AmericanIdol: West Coast, it's time for #DemiOnIdol! @ddlovato @RyanSeacrest https://t.co/2ukZAbf0Js",0
@ddlovato,2/29/16 4:22,@ladygaga,"RT @kerrywashington: #ItsOnUs 
These survivors. Wow. 
Floored by the courage. And beauty. And realness. #Oscars @ladygaga Thank you.",1
@ddlovato,2/25/16 2:21,@BarackObama,RT @JussieSmollett: With @leonbridges &amp; @ddlovato about to meet president @BarackObama. Lord don't let me shame myself and my family. htt,0
@ddlovato,2/20/16 20:36,@ArianaGrande,@ArianaGrande and by shat ourselves we mean we literally shit our pants.. Except yours had glitter in it. And the Chanel logo.,-1
@ddlovato,2/20/16 19:57,@ArianaGrande,YO.. SO LIT!!!  @ArianaGrande,0
@ddlovato,2/20/16 19:57,@ArianaGrande,RT @ArianaGrande: Friday night was lit and by lit I mean terrifying because we hiked on foot to the Manson murder house bye,-1
@ddlovato,2/17/16 18:24,@rihanna,Oh fuck Higher might be my favorite.. Damn  @rihanna,1
@ddlovato,2/16/16 3:08,@katyperry,Thank you mama!!  @katyperry,0
@ddlovato,2/16/16 3:07,@katyperry,RT @katyperry: @ddlovato YAS YAS YAS SHOW THEM,0
@ddlovato,2/10/16 21:18,@TheEllenShow,RT @TheEllenShow: This performance by @ddlovato is unreal. https://t.co/869WiDIPvh,0
@ddlovato,1/21/16 3:17,@Adele,"RT @SiriusXMHits1: Tonite's Top 3 on the #WutchuWant Countdown with @MikeyPiff are: #3 @Adele, #2 @taylorswift13 + #1 @ddlovato! https://t.",1
@ddlovato,1/8/16 5:01,@Jlo,Real talk though..... I'm not just saying this because I love her @Jlo but #ShadesOfBlue is the shit.. Totally my kind of show,1
@ddlovato,1/7/16 6:01,@TheEllenShow,Congrats @TheEllenShow on your @PeoplesChoice Favorite Humanitarian Award for @StJude!!!  #PCAs,1
@ddlovato,11/25/15 21:36,@JLo,RT @JLo: Me and the loved ones....#JLoAMAs #AMAs after party! https://t.co/lvrW6GGFir,1
@ddlovato,11/23/15 21:30,@TheEllenShow,You're the best @TheEllenShow ,1
@ddlovato,11/23/15 21:30,@TheEllenShow,"RT @TheEllenShow: .@ddlovato, you just tore it up, taped it back together with scotch tape, and tore it up all over again. #AMAs",0
@ddlovato,11/23/15 21:14,@JLo,RT @PaulaAbdul: Got a pic w/ @ddlovato at @JLo #AMAs after party. So much fun! @TheAMAs #PaulaAbdul #demilovato https://t.co/VpwhZhXe1M,1
@ddlovato,11/23/15 21:11,@JLo,RT @Latina: #SquadGoals for life with @ddlovato and @JLo at the #AMAs after party. #JLoAMAs https://t.co/Zf46JdDajm https://t.co/dIMM2S9dIH,0
@ddlovato,11/17/15 18:37,@Adele,"RT @TheAMAs: You definitely want to see @ddlovato absolutely SLAY a cover of @Adele's ""Hello"" - https://t.co/SQzthLlFao https://t.co/Zwps6f",1
@ddlovato,11/15/15 21:28,@adele,RT @PerezHilton: Absolutely loving @ddlovato for covering @adele! So good!! https://t.co/ShSsYFsUeo https://t.co/rIQsPptXKD,1
@ddlovato,11/15/15 21:17,@Adele,"RT @billboard: .@DDLovato nailed @Adele's ""Hello"" in Seattle https://t.co/RYDxXJFgrd",0
@ddlovato,11/9/15 5:08,@JLo,You guys... Can we please get #shadesofblue trending for @JLo?!! She deserves this and MORE!! https://t.co/JzKc6KD6GC so excited to watch!!,1
@ddlovato,10/30/15 4:44,@ArianaGrande,Ummm... @ArianaGrande - you look GORGEOUS and sound amazing in your new vid...  obsessed!! #FOCUS https://t.co/VjdsN7FVea,1
@ddlovato,10/20/15 15:44,@JLo,I  you so much mama!! @JLo,1
@ddlovato,10/20/15 15:44,@JLo,RT @JLo: If you haven't already....GO GET THIS ALBUM. Its @ddlovato #CONFIDENT https://t.co/RLJmOMWlhm,1
@ddlovato,10/17/15 17:37,@ArianaGrande,It always means a lot coming from you girly!!! @ArianaGrande  you tons and I can't wait for #FOCUS!!! ,0
@ddlovato,10/17/15 17:36,@ArianaGrande,"RT @ArianaGrande: had to hit up @ddlovato last night and text her a bunch of  yaaaas""es &amp; ""werrrrrk""s because of these vocals on #confiden",0
@ddlovato,9/20/15 3:26,@JLo,I'm so fucking proud of @JLo,1
@ddlovato,9/20/15 3:22,@JLo,My girl is KILLING IT!!!!! YAAASSS MAMA   @JLo,0
@ddlovato,8/31/15 20:36,@NICKIMINAJ,@NICKIMINAJ  you were killin it as always girl!!!,0
@ddlovato,8/27/15 1:11,@KimKardashian,RT @KimKardashian: 13. Mr. Hughes,0
@ddlovato,8/27/15 1:08,@JLo,RT @JLo: 9. Lionheart,0
@ddlovato,8/27/15 1:07,@RyanSeacrest,RT @RyanSeacrest: 7. Waitin For You,0
@ddlovato,8/21/15 23:18,@selenagomez,@selenagomez I'm so glad you were born too... :P #forever #nomatterwhat,1
@ddlovato,8/21/15 23:07,@selenagomez,@selenagomez I'm glad you were born too...  #nomatterwhat #forever ,1
@ddlovato,8/21/15 23:06,@selenagomez,RT @selenagomez: @ddlovato IM so grateful you were born. #nomatterwhat #forever #haveTHEbestbday ,0
@ddlovato,7/11/15 16:54,@RyanSeacrest,I'm hosting @AmericanTop40 this weekend!!! Tune in!! #DemiOnAT40 (Regram from @RyanSeacrest) http://t.co/aAg9wanj9T,0
@ddlovato,7/1/15 18:42,@RyanSeacrest,RT @dilmerarmy:  I love you guys @ddlovato @TanyaRad @RyanSeacrest #BuyCoolForTheSummerOniTunes http://t.co/0I6MbbNNRM,1
@ddlovato,6/29/15 3:14,@rihanna,@rihanna is #everythinggoals,0
@ddlovato,5/18/15 5:14,@NICKIMINAJ,@NICKIMINAJ is such a boss bitch ,0
@ddlovato,4/16/15 21:59,@RyanSeacrest,"RT @RyanSeacrest: if ur in NYC area and a fan of a girl named demi, you'll want to cross off june 6 from ur calendar http://t.co/Zv4h7mfgzd",0
@ddlovato,2/9/15 6:01,@ladygaga,@ladygaga has never sounded better ,1
@MileyCyrus,9/29/16 21:42,@theellenshow, @theellenshow https://t.co/UlYMnhTIEU,0
@MileyCyrus,9/29/16 20:06,@TheEllenShow,"RT @idinamenzel: You did an amazing job w/ @TheEllenShow, @MileyCyrus! Thanks for making it so fun. https://t.co/bNezpAN813",1
@MileyCyrus,9/29/16 18:05,@TheEllenShow,I've got the mooooooves like Ellen  watch @TheEllenShow today to see me take over! Sending you love and healing v https://t.co/kMaBOTjUVb,1
@MileyCyrus,9/29/16 14:49,@TheEllenShow,.@TheEllenShow Love you Ellen! Feel better soon!  https://t.co/yAG1NOrgt9,1
@MileyCyrus,9/29/16 5:50,@TheEllenShow,RT @TheEllenShow: The bad news is Im sick &amp; cant tape my show today. The good news is @MileyCyrus dropped everything to host for me. Than,-1
@MileyCyrus,9/20/16 16:34,@jimmyfallon,RT @jimmyfallon: Ew! with @MileyCyrus https://t.co/8A3QNBGG4V #FallonTonight,0
@MileyCyrus,10/16/15 23:44,@TheEllenShow,RT @TheEllenShow: Thanks @MileyCyrus for playing this with me. You are a #HappyHippie. https://t.co/3PO07Aoi9i,1
@MileyCyrus,10/16/15 21:29,@TheEllenShow,RT @TheEllenShow: I played a new game called Wrecking Balls with @MileyCyrus. You heard me. http://t.co/J7IlncvYPY,-1
@MileyCyrus,10/16/15 19:03,@TheEllenShow,RT @freeheldmovie: TODAY on @TheEllenShow @ 4pm ET/PT - @EllenPage stops by to chat #Freeheld &amp; @MileyCyrus performs #HandsofLove! http://t,0
@MileyCyrus,6/16/15 21:11,@ArianaGrande,RT @ArianaGrande: i am so proud of my friends. @mileycyrus @tywrent #happyhippiepresents #instapride https://t.co/1QrW1kndWT,1
@MileyCyrus,5/15/15 14:49,@arianagrande,"Who's peeped me &amp; @arianagrande covering ""don't dream it's over"" and gotten involved with @happyhippiefdn?!?!  http://t.co/R2DYQViB7a",0
@MileyCyrus,5/15/15 14:35,@ArianaGrande,"RT @ComplexMag: This video of @MileyCyrus and @ArianaGrande covering ""Don't Dream It's Over"" is incredible: http://t.co/oKCO9AGDgR http://t",1
@MileyCyrus,5/14/15 17:49,@ArianaGrande,RT @EW: ICYMI: This @MileyCyrus &amp; @ArianaGrande cover of 'Don't Dream It's Over' is gorgeous: http://t.co/Mdb65Ysjlv http://t.co/EO3pMKYvzP,1
@MileyCyrus,5/14/15 13:43,@ArianaGrande,RT @ArianaGrande: Learn about @happyhippiefdns mission to rally youth to fight injustice  #dontdreamitsover http://t.co/bRopzmQNkT @mile,0
@MileyCyrus,5/14/15 13:41,@ArianaGrande,RT @people: EXCLUSIVE: @MileyCyrus and @ArianaGrande debut the 'Don't Dream It's Over' music video! http://t.co/CKFBSUa6H8 http://t.co/2V8v,0
@MileyCyrus,5/14/15 13:12,@arianagrande,Soooooo thankful for @arianagrande for being a part of the #backyardsessions!! You're the sweetest little... https://t.co/IsaL4m5Kzv,-1
@MileyCyrus,5/5/15 19:44,@ArianaGrande,@ArianaGrande ...and being apart of @happyhippiefdn   #happyhippiepresents #backyardsessions #featarianagrande #comingsoon,0
@MileyCyrus,5/5/15 19:43,@ArianaGrande,@ArianaGrande Love love looooove you! Will always be so thankful for you being your sweet little #happyhippie self...,1
@MileyCyrus,5/5/15 19:20,@ArianaGrande,RT @ArianaGrande: congrats to my friend @mileycyrus on the launch of @happyhippiefdn!!! you are an  on earth. i can't https://t.co/c9KUfZ,0
@MileyCyrus,1/23/15 6:55,@NICKIMINAJ,"""Bunz out. Weiner. But I gotta keep my eye for Selener."" - @NICKIMINAJ (that is a direct quote)",1
@kanyewest,3/13/16 17:36,@JustinBieber,What do you mean by @JustinBieber was my favorite song of 2015,1
@kanyewest,7/30/15 20:02,@TheEllenShow,"My good friend Ellen @TheEllenShow just launched her clothing line, http://t.co/6jVO1gDzIH",1
@realDonaldTrump,9/16/16 2:37,@jimmyfallon,"""@jimmyfallon: Tonight: @realDonaldTrump, @normmacdonald, a performance by Kiiara,and your funniest #MyTeacherIsWeird tweets. #FallonTonight",0
@realDonaldTrump,9/15/16 22:41,@jimmyfallon,Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!,1
@realDonaldTrump,9/10/16 20:46,@BarackObama,"RT @BarackObama: RT if you agree: We need a President who is fighting for all Americans, not one who writes off nearly half the country.",-1
@KingJames,4/13/16 20:13,@theellenshow,RT @LittleTikes: Excited to celebrate our @LJFamFoundation partnership w/ @kingjames &amp; @theellenshow! Watch Ellen today &amp; #DreamBig!  https,1
@KingJames,4/13/16 20:01,@TheEllenShow,RT @TheEllenShow: .@KingJames is on my show today. No bigs. https://t.co/RIo2BqUtbs https://t.co/g6RklVxl3o,0
@KingJames,9/20/15 23:19,@Drake,I'm gone be honest I wish I was in the Land tonight. I for sure would go tonight just to hear @djstephfloss play @Drake &amp; @1future all night,1
@KingJames,9/20/15 22:45,@Drake,My brother @Drake sent me that FIRE a few days back and I haven't stopped listening to it.  S/O the homie @1future. U Boyz ain't right!,1
@KingJames,8/1/15 20:57,@Drake,@Drake and I kick ball game was just postponed due to rain showers. Drizzy we'll reschedule asap my brother #InThe6 #KlutchvsOVO #Family,-1
@KingJames,7/28/15 23:10,@Drake,"@v_garcia9 @Drake  today, Jay-Z all time.",0
@KingJames,7/21/15 0:43,@jimmyfallon,RT @jimmyfallon: Ha!!!! It's all Bill. Go see Trainwreck!  https://t.co/hUMMaLIyu9,0
@KingJames,7/21/15 0:42,@selenagomez,RT @selenagomez: When you HAVE to see Trainwreck before it comes out... @amyschumer teach me your ways please. Go. See. This. Movie.  http,0
@KingJames,1/17/15 7:36,@rihanna,RT @rihanna: Kiiiiiiiiiiiiinnnngggggg!!!!!!! Came Saw Slaughtered LA!!!!   @KingJames,0
@Oprah,10/28/15 23:20,@TheEllenShow,"I believe your home should rise up to meet you. @TheEllenShow you nailed it with HOME.  Tweethearts, grab a copy! https://t.co/iFMnpRAsno",0
@Oprah,10/26/15 1:01,@TheEllenShow,@TheEllenShow love and respect you even more after #Masterclass thank you for doing it.,1
@Oprah,10/26/15 0:56,@TheEllenShow,".@TheEllenShow you're a treasure.
Your truth set a lot of people free.
#Masterclass",1
@Oprah,10/26/15 0:42,@TheEllenShow,Hope you all are enjoying @TheEllenShow on #MasterClass.,1
@Oprah,10/25/15 20:16,@TheEllenShow,"RT @TheEllenShow: I told a story from my @OWNTV's #MasterClass on my show. Normally Id save it all for Sunday, but @Oprah made me. https:/",1
@Oprah,10/25/15 20:14,@TheEllenShow,".@TheEllenShow is a master teacher of living her truth &amp; living authentically as herself. #MasterClass tonight 8/7c.
https://t.co/iLT2KgRsSw",0
@Oprah,10/24/15 0:16,@TheEllenShow,@wouldnotmind @TheEllenShow yes always fun to be on her show.,1
@Oprah,10/23/15 16:42,@TheEllenShow,Ran into @5SOS backstage. Fun times with @TheEllenShow today! https://t.co/2PP3W3RzXc,1
@Oprah,10/23/15 3:25,@TheEllenShow,@Ashton5SOS loved the flowers. Classy of you guys. Great meeting you @TheEllenShow .,1
@Oprah,10/23/15 2:14,@TheEllenShow,@tpoulos @TheEllenShow had a great time as always with Ellen and her great staff. Always reminded of the camaraderie of TOWS when there.,1
@Oprah,4/25/15 6:40,@KimKardashian,RT @KimKardashian: Your honesty has opened the doors for others to be courageous and live an authentic life! #respect #hero #family http://,1
@Oprah,3/9/15 2:54,@taylorswift13,"RT @taylorswift13: We are at our best when we cheer each other on and build each other up. 
Happy International Women's Day. http://t.co/C5",1
@Oprah,2/22/15 16:18,@ladygaga,@GrowingOWN @OWNingLight I hear @ladygaga is doing something amaaaazing Tonite. Producers were on lock down and wouldn't tell me.#Oscars,-1
@Drake,11/21/16 2:46,@taylorswift13,#SwiftGains  @taylorswift13 @applemusic. https://t.co/Uvk0DmMFsE,0
@Drake,5/10/16 18:47,@TheEllenShow,"RT @TheEllenShow: May 18. #DrakeOnEllen
https://t.co/hQ79l5pgND",0
@Drake,4/1/16 15:44,@taylorswift13,"RT @Uplike: BreakingNews: @taylorswift13 fall off a treadmill while rapping @Drake &amp; @1Future's ""Jumpman.""  https://t.co/ModupnXRwo #TAYL",0
@KevinHart4real,12/11/16 21:15,@jlo,Good times with good people.... @jlo vegas show was amazing. https://t.co/qFYmjpiHaJ,1
@KevinHart4real,10/12/16 3:38,@jimmyfallon,"Turn to @fallontonight
@jimmyfallon  on NBC right now &amp; check out yours truly!!!! Tonight's episode is beyond hilarious",1
@KevinHart4real,10/11/16 22:10,@TheEllenShow,RT @thaychocolatina: @TheEllenShow @KevinHart4real both should host an award show together. I laughed so much today. Hilarious ,1
@KevinHart4real,10/11/16 20:41,@TheEllenShow,"RT @TheEllenShow: .@KhloeKardashian tried out a new game called ""Speak Out and revealed parts of herself no ones ever seen before. https:/",-1
@KevinHart4real,10/11/16 20:41,@TheEllenShow,"RT @TheEllenShow: .@KevinHart4real and I had a great time surprising this inspiring student. Amber, youre incredible. https://t.co/lzpycqJ",1
@KevinHart4real,9/25/16 6:28,@KingJames,RT @Nicholas__Josh: @KingJames hope you enjoyed Texas Chainsaw Massacre! @KevinHart4real #kevmoji https://t.co/MQ856hd805,1
@KevinHart4real,9/24/16 2:54,@RyanSeacrest,RT @iHeartRadio: Everyone's reaction to @KevinHart4real &amp; @RyanSeacrest's video #iHeartFestival https://t.co/kGvLqOiFu6,0
@KevinHart4real,9/20/16 16:45,@kingjames,Message to @kingjames ....I'm out here chasing greatness chump!!!! I'm about this life SUCKA!!!! https://t.co/Dlsw8dWdam,0
@KevinHart4real,9/8/16 3:11,@RyanSeacrest,RT @RyanSeacrest: new roommate @KevinHart4real ...this will make sense soon https://t.co/zkHgLKwTd1,1
@KevinHart4real,9/2/16 16:41,@Oprah,RT @OWNTV: .@KevinHart4real opens up about his love life to @Oprah: https://t.co/2g6NSRpesN https://t.co/PzBcJcCSOv,1
@KevinHart4real,7/13/16 14:17,@selenagomez,Wooooow....such a amazing cover. Major thank you to thr &amp; @selenagomez &amp; kevin_systrom https://t.co/PgvcUaKExd,1
@KevinHart4real,7/13/16 14:13,@SelenaGomez,"RT @THR: THR cover: Talking Instagram with @Kevin_Systrom, @SelenaGomez and @KevinHart4real https://t.co/mNeIaXWyqR https://t.co/7jwG86ww3P",0
@KevinHart4real,7/13/16 14:03,@selenagomez,Wooooow....such a amazing cover. Major thank you to @THR &amp; @selenagomez and @Kevin_Systrom  https://t.co/gDW05Yiepw,1
@KevinHart4real,6/20/16 2:58,@KingJames,But @KingJames just did what only the greats can do...He stared all of the doubters in the face including myself &amp; made is presence felt,0
@KevinHart4real,6/20/16 2:46,@KingJames,Congrats to the city of Clevland &amp; congrats to @KingJames &amp; the rest of the Cav's,0
@RyanSeacrest,2/24/17 20:23,@theellenshow,"Never underestimate the power of pie @theellenshow
https://t.co/QQiwlxKoA3",0
@RyanSeacrest,2/21/17 5:00,@JLo,.@JLo as a chiropractor #shadesofblue https://t.co/MUe5QY4oqK,0
@RyanSeacrest,2/16/17 21:32,@JTimberlake,"So @JTimberlake can:
-Bake cake from scratch
-Fold fitted sheet
-Make omelette
Cant:
-Draw/paint
-Jump start car
https://t.co/iM54SQ3Ud5",0
@RyanSeacrest,2/14/17 20:34,@katyperry,"The many stages of realizing you said sh*t on live TV, featuring @katyperry https://t.co/5r293F5BrE",1
@RyanSeacrest,2/9/17 19:34,@LadyGaga,"RT @OnAirWithRyan: .@LadyGaga reveals secret behind #SuperBowl spectacular, explains response to body-shamers: https://t.co/69hdH5un4m http",-1
@RyanSeacrest,2/6/17 1:45,@TheEllenShow,"RT @TheEllenShow: We loved it, @LadyGaga! @RyanSeacrest @PortiadeRossi https://t.co/fqbkgwbwqt",1
@RyanSeacrest,2/6/17 1:06,@katyperry,RT @katyperry: Rooting for you @ladygaga! You got this #LittleMonsters,0
@RyanSeacrest,2/6/17 1:06,@ladygaga,Been a fan of @ladygaga and her ethos since the early days... proud to see her on the world stage #SB51 https://t.co/JbqwmEg2yg,1
@RyanSeacrest,2/4/17 0:15,@JimmyFallon,Now that @JimmyFallons prophetic puppies called #SB51 for the Falcons Im resting a little easier https://t.co/Ul1dXQ2WPg #RiseUp,-1
@RyanSeacrest,1/19/17 3:39,@JLo,The people's choice (and mine) for Favorite TV Crime Drama Actress!! Congrats @JLo + @NBCShadesofBlue https://t.co/SWXjHdCJD5,1
@RyanSeacrest,1/19/17 0:46,@JLo,"RT @JLo: There's No Turning Back... 
Season Two Premiere Of @NBCShadesOfBlue, Sunday, March 5th On NBC. #ShadesOfBlue @EGTisme https://t.co",0
@RyanSeacrest,1/9/17 1:03,@jimmyfallon,Ready for @jimmyfallon to take over? this'll be fun! #ERedCarpet #GoldenGlobes https://t.co/LUmaJmbJTC,1
@RyanSeacrest,1/6/17 3:47,@jimmyfallon,catching up w/ #GoldenGlobes host @jimmyfallon and w/ #Lion star &amp; GG Nominee Nicole Kidman tomorrow AM on https://t.co/M3Iz3X8t9T,1
@RyanSeacrest,12/13/16 23:59,@taylorswift13,.@taylorswift13 happy birthday - sending you lots of hugs today! https://t.co/45MLhsh9cy,1
@RyanSeacrest,12/9/16 22:45,@taylorswift13,Wow. @taylorswift13 + @zaynmalik surprise single #IDontWannaLiveForever  blown away! hear it all day on https://t.co/e8KDaJM2Wf,1
@RyanSeacrest,12/9/16 0:07,@NICKIMINAJ,.@NICKIMINAJ happy birthday! hope you start celebrating now and keep it going through the weekend!,1
@RyanSeacrest,12/8/16 21:52,@JLo,.@JLo  cant wait for Season 2! #ShadesOfBlue https://t.co/aOSeYC9Wm4,0
@RyanSeacrest,12/3/16 7:54,@JustinBieber,@JustinBieber took over the #KIISJingleBall stage https://t.co/pnlTtHyqkz,0
@RyanSeacrest,11/23/16 18:05,@MileyCyrus,.@MileyCyrus - happy birthday to you! have a blast celebrating!,1
@RyanSeacrest,11/16/16 2:39,@JLo,.@JLo - Congrats on your #PCAs nom for @NBCShadesOfBlue! Cast your vote for her: https://t.co/KB7lYEfa5O,0
@RyanSeacrest,10/25/16 23:02,@katyperry,"Happy bday, @katyperry! Im cranking up #Roar at the gym in your honor!",1
@RyanSeacrest,10/24/16 23:03,@TaylorSwift13,.@TaylorSwift13 - Its been 10 years since your debut album dropped? Where does the time go?!? https://t.co/NJM9KNd42I,0
@RyanSeacrest,10/22/16 21:31,@LadyGaga,.@LadyGaga congratulations on #Joanne! Wow. Some things are definitely worth the wait! https://t.co/7u6wyCHq5p,1
@RyanSeacrest,10/21/16 15:15,@KimKardashian,.@KimKardashian  Happy bday! Thanks for teaching me how to take the perfect selfie. Looking forward to Sundays https://t.co/DBBMEWLs20,1
@RyanSeacrest,10/4/16 15:50,@ladygaga,.@ladygaga unbelievable experience to be next to you while you perform. Thank you #JOANNE https://t.co/b1RR849RnR,-1
@RyanSeacrest,9/27/16 17:13,@BarackObama,"thing I can say about our interview with
President @BarackObama this morning: it was LIT fam https://t.co/HJdL4oqPG1",0
@RyanSeacrest,9/27/16 17:04,@BarackObama,.@BarackObama just said it @OnAirWithRyan: do your own homework. Don't sit out on this one. Register to VOTE #NationalVoterRegistrationDay,1
@RyanSeacrest,9/26/16 20:56,@BarackObama,gonna talk with President @BarackObama live after 8a PT tomorrow @OnAirWithRyan to get his take on #debatenight,1
@RyanSeacrest,9/24/16 3:26,@MileyCyrus,surprise number 1 @MileyCyrus @BillyIdol #iHeartFestival https://t.co/zXku64flwd,0
@RyanSeacrest,9/24/16 3:13,@mileycyrus,think I can speak for everyone  we want more more more @mileycyrus #iHeartFestival,1
@RyanSeacrest,9/24/16 2:45,@KevinHart4real,fun fact: @KevinHart4real tells jokes in his sleep. Thx for the slumber party buddy #iHeartFestival,1
@RyanSeacrest,9/7/16 20:46,@KevinHart4real,new roommate @KevinHart4real ...this will make sense soon https://t.co/zkHgLKwTd1,1
@RyanSeacrest,8/5/16 19:31,@KatyPerry,had @KatyPerry #Rise at top of my beach run playlist this week. Love it. Don't be shocked if I start running in place during @NBCOlympics...,1
@RyanSeacrest,7/24/16 16:45,@JLo,.@JLo happy birthday to the only woman I know who continues to age in reverse. Love ya Jen https://t.co/BojfkndxKZ,1
@RyanSeacrest,7/22/16 17:15,@SelenaGomez,happy bday to my amazing @RyanFoundation ambassador @SelenaGomez. Cheers to another year of upping our selfie game https://t.co/eup11VVbXC,1
@RyanSeacrest,7/15/16 16:14,@katyperry,.@katyperrys Rise is the anthem for @nbcolympics Rio coverage starting aug 5. Its now #1 on my workout playlist https://t.co/E1F6IzMtiG,0
@RyanSeacrest,6/11/16 23:10,@jimmyfallon,.@jimmyfallon I know who Im coming to first for the next @SeacrestStyle runway show Looking good buddy https://t.co/olr2jaOk75,1
@RyanSeacrest,6/10/16 19:15,@jimmyfallon,gonna be on @FallonTonight. @jimmyfallon I hear we are playing some Pictionary  game on!!,-1
@RyanSeacrest,5/20/16 19:47,@ArianaGrande,.@ArianaGrande been looking for one of these everywhere. Congrats on #DangerousWoman...can't stop slithering https://t.co/oq9EpFPW3O,0
@RyanSeacrest,5/19/16 15:33,@JLo,RT @nbcshadesofblue: #ShadesofBlue's @JLo joins fellow actresses for the @THR roundtable. https://t.co/byzbGFGYcv https://t.co/fQFlRZQuug,0
@RyanSeacrest,5/17/16 22:39,@arianagrande,"so far this month weve had some graduations, #WangoTango, new @arianagrande songssummer 2016 is officially upon us",1
@RyanSeacrest,5/16/16 23:02,@jtimberlake,.@jtimberlake cant stop listening to #CantStopTheFeelingIts on the workout playlist,0
@RyanSeacrest,5/15/16 5:13,@arianagrande,.@arianagrande slithered to your entire #WangoTango set. Can't wait for #DangerousWoman,0
@RyanSeacrest,5/12/16 22:07,@JLo,.@JLo is it bad I always thought it was Are you early? #ImReal,-1
@RyanSeacrest,5/6/16 15:12,@jtimberlake,".@jtimberlake great catching up today man. I have a good feeling about #CantStopTheFeeling, cant wait to see the movie",1
@RyanSeacrest,5/6/16 0:13,@jtimberlake,"saw ""Monk's Dream"" on tmrw's playlist, turns out its a code name for @jtimberlake #CantStopTheFeeling. Now I *really* can't wait to hear it",1
@RyanSeacrest,5/4/16 18:42,@ladygaga,such a great collaboration and project for an amazing cause. Congrats @ladygaga @eltonofficial @Macys  https://t.co/KpaIDY0BHr,1
@RyanSeacrest,4/27/16 23:29,@taylorswift13,love this vid from @RyanFoundation opening at @VUMCchildren. @taylorswift13 thx for making it such a special day https://t.co/ZKQ13EkUtD,1
@RyanSeacrest,4/25/16 22:23,@ArianaGrande,I cant imagine a world without @ArianaGrande @SelenaGomez and @FifthHarmonyI couldnt live in a world with only 3 Harmonies,1
@RyanSeacrest,4/12/16 16:30,@ArianaGrande,organizing the carpool to #WangoTango @ArianaGrande @zaynmalik @ddlovato got room in my car if ur on the way,0
@RyanSeacrest,4/7/16 23:02,@JLo,"there's a lot of things I'm gonna miss about @AmericanIdol but idk how I'm gonna live without @JLo saying ""Goosies"" #IdolFinale",1
@RyanSeacrest,4/6/16 18:21,@JLo,.@JLo ur gonna have to explain to the Coconuts not to take that new song literally #AintYourMama,1
@RyanSeacrest,4/1/16 21:46,@JLo,shoutout to the hardest working woman in show biz. @JLo congrats on an amazing first season of #ShadesOfBlue https://t.co/9jlynWH5NA,1
@RyanSeacrest,4/1/16 2:19,@JLo,if Nava is Batman does that make @JLo Wonder Woman? #ShadesOfBlue,0
@RyanSeacrest,3/31/16 3:12,@JLo,I hear @JLo balances it all by meditating. I try it with @get_headspace but it isnt easy - my body doesnt always cooperate,1
@RyanSeacrest,3/19/16 0:16,@TaylorSwift13,"such a special day. Thx again for sharing it with us @TaylorSwift13. We
love you #SeacrestStudios https://t.co/ECAGdsmnOl",1
@RyanSeacrest,3/18/16 22:46,@TaylorSwift13,RT @OnAirWithRyan: Watch: @TaylorSwift13 surprises patients at @SeacrestStudios opening in Nashville! https://t.co/s3ctz5hd0m https://t.co/,0
@RyanSeacrest,3/18/16 19:32,@taylorswift13,RT @people: .@taylorswift13 surprises kids at opening of @RyanSeacrest's new pediatric hospital studio https://t.co/Jvbzn08mhG https://t.co,1
@RyanSeacrest,3/18/16 18:34,@taylorswift13,.@taylorswift13 surprise of the century?! Thx for being part of our 10th opening today and everything you do for the kids #SeacrestStudios,0
@RyanSeacrest,3/18/16 18:13,@taylorswift13,"RT @ItsDavePaulson: ""Oh hey guys!"" Says surprise guest @taylorswift13 at @VUMCchildren https://t.co/n5kMpSs7dc",0
@RyanSeacrest,3/18/16 2:36,@JLo,I could feel that slap through the TV @JLo #ShadesOfBlue,0
@RyanSeacrest,3/18/16 2:33,@taylorswift13,Stahl clearly hasnt heard any @taylorswift13 songs. Hooking up w someone who looks like ur crush is *not* how u get the girl #ShadesOfBlue,1
