,sentiment,text
960,1,RT @TheEllenShow: Get ur tix to @JustinBieber's #PURPOSETOUR early with code ELLENJB do it fast before it opens to the other Beliebers http
961,1,RT @KevinHart4real: Get my lil bro @justinbieber's new album #Purpose now. Proud of you https://t.co/HYTlVdfwWk
962,1,RT @TheEllenShow: We all knew #BieberWeek had to end sometime. Sorry. #PURPOSE https://t.co/vww2utBs3Q
963,1,"RT @TheEllenShow: I ended #BieberWeek with a bang. Thanks, @BestFiends for sponsoring the outdoor concert! #LaughDancePartner https://t.co/"
964,1,Make sure to watch the big #purpose concert on @TheEllenShow today. Love her
965,1,I love @TheEllenShow so much. Thank you for everything you do for me. #BieberWeekOnEllen
966,0,RT @TheEllenShow: .@JustinBieber as a security guard with me in his ear. https://t.co/q5VYQtbifN
967,1,RT @TheEllenShow: Its true. #PURPOSETOUR @JustinBieber https://t.co/HXc05mtadi
968,1,Less than 48 hours to go and finally made up with @Sethrogen to celebrate #PURPOSE lol . Thanks @TheEllenShow https://t.co/VnPWRmjXir
969,0,Got 'em on #bieberweek today with @TheEllenShow. Also finally saw @Sethrogen https://t.co/6kpqSmQgCV
970,1,Watch #BIEBERWEEK on @TheEllenShow today for more details. #PurposeWorldTour https://t.co/WZ8ejLeu4L
971,1,"RT @TheEllenShow: .@JustinBieber is here all week. So, Happy Tuesbieb!"
972,0,#BIEBERWEEK on @TheEllenShow continues today
973,1,"RT @TheEllenShow: .@JustinBieber told me hes single, but that was before this dance.  https://t.co/jFFAImh1gk"
974,1,Just finished watching day 1 of #BIEBERWEEK on @TheEllenShow . I love her
975,1,RT @TheEllenShow: Happy @JustinBieber Week! We kicked it off with some dating questions &amp; a special acoustic performance. #BieberWeek https
976,0,#BIEBERWEEK starts on @TheEllenShow tomorrow! #PURPOSE ON FRIDAY!! https://t.co/H797XW66WV
977,0,#BIEBERWEEK on @TheEllenShow https://t.co/U8fR90AQ0W
978,1,Get ready. With #Purpose coming out this week is #BIEBERWEEK on @TheEllenShow :) https://t.co/N1ojK7FLlB
979,1,RT @TheEllenShow: .@JustinBieber is throwing a huge outdoor concert on my show. I thought I'd invite some of my favorite people: You. https
980,1,RT @TheEllenShow: Who wants tickets to my @JustinBieber outdoor concert? https://t.co/YZ2gYkB2TX
981,1,Congrats @ArianaGrande on Focus. Remember when u #PreOrderPURPOSE u get our remix :) https://t.co/3PCGKAkQtO
982,0,Here we go! Who is coming? @TheEllenShow  https://t.co/3LzH45306z
983,1,RT @RyanSeacrest: set ur headphones to banger... @justinbieber's new track #sorry has arrived https://t.co/JFwZISFVQH
984,0,RT @RyanSeacrest: im gonna sleep w/ my finger on the play button https://t.co/IXZA2bOAbx
985,1,So tomorrow a lot of friends will be playing #SORRY. @RyanSeacrest u ready?
986,1,"#PreOrderPurpose and get the new song with me and @ArianaGrande http://t.co/ZWMJvhasht
https://t.co/SxeMYy7YfV"
987,0,18 and 19 if you preorder. #PreOrderPURPOSE is the only way to get the song with @ArianaGrande  https://t.co/QSwHzj2WtU
988,0,Only way to get the song with me and @ArianaGrande is the #PreOrderPURPOSE http://t.co/ZWMJvgSRpV http://t.co/FuWHyl2qIA
989,0,"RT @SB_Projects: #PreOrderPurpose &amp; get an exclusive remix of #WhatDoYouMean feat. @ArianaGrande on #Nov13! 
http://t.co/hpPjVRMouw http:/"
990,1,Ok. Preorder Friday. Let's do it. Ok by you @ArianaGrande? #purpose #nov13 #remix #PreOrder http://t.co/Cy0TSsZtRt
991,1,"@ArianaGrande saw the mashup.
Loved it. Thanks"
992,1,@theellenshow lol http://t.co/7rcCb9ojKY
993,0,Back home I'm back on @TheEllenShow tomorrow https://t.co/mbVdPUfcrK
994,1,When @TheEllenShow needs a gardener I'm there :) http://t.co/0CZTObbp7W
995,1,@TheEllenShow anything for you. Love u
996,0,@TheEllenShow hmmmmm
997,0,@TheEllenShow miss u
998,1,Fun interview with @jimmyfallon http://t.co/h0Fcts669t
999,1,One of the best interviews and fun performances. Thanks @jimmyfallon and @theroots and @FallonTonight
1000,0,Heading to Nyc to perform #WhatDoYouMean and talk with my buddy @jimmyfallon on @FallonTonight
1001,1,We did it. This is @RyanSeacrest favorite song to sing along with --- http://t.co/guDqrRG3My we finally made it :)
1002,1,RT @TheEllenShow: So THATs what you mean. @JustinBieber https://t.co/8uSZU4aG39
1003,1,Love my brother for life @KevinHart4real . What Do You Mean man!!!??? :) #2days to go. #whatdoyoumean http://t.co/T5silxid73
1004,1,Just got word #bieberroast is re-airing on @comedycentral in the next hour. Damn you @KevinHart4real lol. Love u bro
1005,1,"RT @TheEllenShow: What do you mean, what do I mean, ""What Do You Mean?"" Thats Justins new single. ""What Do You Mean."" I mean really. http"
1006,1,What Do You Mean? @theellenshow #8days she has always been there for me. Love Ellen. See you soon. http://t.co/4KhZmK3GlY
1007,0,@TheEllenShow see u soon
1008,1,"RT @TheEllenShow: Groundbreaking news, everyone. El Nio will be coming to Los Angeles. Thats right. @JustinBieber is gonna be on my premi"
1009,1,@carlyraejepsen @FallonTonight @jimmyfallon good luck tonight. Loving the album. See u soon jimmy
1010,0,RT @carlyraejepsen: Performing on @FallonTonight in honor of 2 days until EMOTION! See you soon @JimmyFallon  http://t.co/wbFJIcYtKc
1011,1,@Alanis @RyanSeacrest lol
1012,1,@ArianaGrande thanks Ari
1013,1,RT @ArianaGrande: better make up your mind wdym??? #22days  https://t.co/CJ8N6eo4IZ
1014,1,What Do You Mean? @ArianaGrande #22DAYS http://t.co/pG9qEP4FaF
1015,1,What Do You Mean @RyanSeacrest? #30DAYS http://t.co/YRbFQVnljb
1016,1,What Do You Mean @ryanseacrest? #30days https://t.co/XSexQRSjN0
1017,1,@RyanSeacrest thank you. See u tomorrow for the announcement ;)
1018,1,@RyanSeacrest damn I just watched the clips for tonight back and I even cried. Lol. Got me. #KnockKnockLive thanks bro
1019,1,RT @RyanSeacrest: it's going down tonight #KnockKnockLive http://t.co/u6FYlyXtmS
1020,0,RT @RyanSeacrest: wait until u see this tomorrow #KnockKnockLive @justinbieber http://t.co/aeES8dgg2Q
1021,0,RT @RyanSeacrest: fox tues https://t.co/L7Cwzzycwb
1022,1,Something really special happened to me on #KnockKnockLive this Tuesday. Thanks @RyanSeacrest
1023,1,Congrats on your new line @TheEllenShow!! Everyone check out http://t.co/n24kcyapNG #EDbyEllen . Love yah
1024,0,"RT @OnAirWithRyan: .@ArianaGrande &amp; @JustinBieber join forces in ""One Last Time""-""Where Are U Now"" mashup: http://t.co/LfvRqOEOWT http://t."
1025,0,RT @KimKardashian: WEST VS EAST http://t.co/znqp27IFhv
1026,0,"RT @billboard: .@JustinBieber, @ArianaGrande &amp; @KendallJenner's lip sync sends @CarlyRaeJepsen to No. 1 http://t.co/q7MgBb0mLS http://t.co/"
1027,0,RT @iHeartRadio: The crew got together to get nutty for @carlyraejepsen! @justinbieber @ArianaGrande! http://t.co/eMmMLp55sd http://t.co/tE
1028,1,Love the stage. Thanks for having me @ArianaGrande and thanks LA. Gotta tour again soon :)
1029,1,RT @KennyHamilton: Great show tonight!  Really enjoyed watching @RixtonOfficial @ArianaGrande and of course my dude @justinbieber with the 
1030,0,"RT @etnow: .@JustinBieber was a surprise guest at @ArianaGrande's L.A. show, performing 3 songs! WATCH: http://t.co/lUWSkciQv7 http://t.co/"
1031,1,RT @scooterbraun: Good interview with @RyanSeacrest and @justinbieber this morning http://t.co/AtwssuUwsL
1032,1,@RyanSeacrest soon enough. Lol. Happy to be joining @onedirection as the new member. Thank you Ryan ;)
1033,1,"RT @RyanSeacrest: be patient @JustinBieber, one day u too will be able to grow a beard like this http://t.co/EnTQ7kZhE2"
1034,0,"RT @RyanSeacrest: now it's official, we're adding @JustinBieber to #wangotango! http://t.co/YzLfOnAmFj"
1035,1,See u tomorrow @RyanSeacrest . Been too long. Big news :)
1036,1,RT @scooterbraun: @justinbieber Excited to hear the big news on @RyanSeacrest tomorrow
1037,0,RT @KevinHart4real: It's almost time to tune-in to the #BieberRoast on @ComdeyCentral ...trust me you DO NOT wanna miss this
1038,1,Still loving being back on stage this weekend. Thanks to @ArianaGrande @diplo and @Skrillex and #Ultra for 2 great nights
1039,0,RT @ComedyCentral: Roast Master @KevinHart4real showed no mercy. The #BieberRoast premieres tonight at 10/9c. http://t.co/P9cOvptSwh
1040,1,"Turn to @fallontonight
@jimmyfallon  on NBC right now &amp; check out yours truly!!!! Tonight's episode is beyond hilarious"
1041,1,RT @thaychocolatina: @TheEllenShow @KevinHart4real both should host an award show together. I laughed so much today. Hilarious 
1042,1,"RT @TheEllenShow: .@KhloeKardashian tried out a new game called ""Speak Out and revealed parts of herself no ones ever seen before. https:/"
1043,1,"RT @TheEllenShow: .@KevinHart4real and I had a great time surprising this inspiring student. Amber, youre incredible. https://t.co/lzpycqJ"
1044,1,RT @Nicholas__Josh: @KingJames hope you enjoyed Texas Chainsaw Massacre! @KevinHart4real #kevmoji https://t.co/MQ856hd805
1045,0,RT @iHeartRadio: Everyone's reaction to @KevinHart4real &amp; @RyanSeacrest's video #iHeartFestival https://t.co/kGvLqOiFu6
1046,0,Message to @kingjames ....I'm out here chasing greatness chump!!!! I'm about this life SUCKA!!!! https://t.co/Dlsw8dWdam
1047,1,RT @RyanSeacrest: new roommate @KevinHart4real ...this will make sense soon https://t.co/zkHgLKwTd1
1048,1,RT @OWNTV: .@KevinHart4real opens up about his love life to @Oprah: https://t.co/2g6NSRpesN https://t.co/PzBcJcCSOv
1049,0,But @KingJames just did what only the greats can do...He stared all of the doubters in the face including myself &amp; made is presence felt
1050,1,Major shout out to the Warriors for a hell of a season. @StephenCurry30 destroyed the league this year &amp; should be applauded...
1051,0,Congrats to the city of Clevland &amp; congrats to @KingJames &amp; the rest of the Cav's
1052,0,@TheEllenShow @andylassner 
1053,-1,WAIT ITS 20 MINUTES LONG?? @theellenshow ?????.............??? https://t.co/TvoEiQ1oQd
1054,1,Last but not least.... happy birthday to one of my favorite people on the planet @jimmyfallon !!!! i love you !
1055,0,"RT @jimmyfallon: Tonight on the show: @HillaryClinton, @terrycrews, and music from @ArianaGrande. Plus #Ew returns with @MileyCyrus! #Fallo"
1056,1,"RT @jimmyfallon: Fun show tonight: @ArianaGrande is here to talk + perform, @russwest44 stops by, and @NFL players read new Superlatives! #"
1057,1,"see you tonight, best friend @jimmyfallon @FallonTonight https://t.co/7T76q0VzQm"
1058,0,RT @jimmyfallon: .@ArianaGrande and I combine snaps into a #SnapchatDuet https://t.co/xHUd2YoPKG #IntoYou #FallonTonight
1059,1,"You are forever my favorite @jimmyfallon #IntoYou #FallonTonight #SnapchatDuet 
https://t.co/Kd2qMhp9fH"
1060,1,.@jimmyfallon I'M SO EXCITED #IntoYou #SnapchatDuet #FallonTonight
1061,0,RT @jimmyfallon: #SnapchatDuet with @ArianaGrande on the show tonight. #IntoYou #FallonTonight https://t.co/63vtbB0hoF
1062,1,"RT @BarackObama: ""Minds open. Hearts change. America shifts."" President Obama #Pride2016 
https://t.co/JJSBJW5UEb"
1063,0,"thank you again @jimmyfallon @fallontonight ! nonna says ""if jimmy calls, tell him I'll be back after ten""."
1064,1,"RT @jimmyfallon: Back with new shows tonight!! @rickygervais stops by, plus @ArianaGrande is here to talk + perform! #FallonTonight"
1065,0,"""he's the only man I'd stay up til 11:30 for"" - nonna on @jimmyfallon"
1066,1,I was about to make a joke about how small I am but then .......... @kevinhart4real https://t.co/SLO1y1QE5j
1067,1,@ddlovato THANK YOU LOVE
1068,1,".@RyanSeacrest I'm dying at ""slither"". love &amp; thank you !"
1069,1,RT @RyanSeacrest: just heard @ArianaGrande new single #DangerousWoman. It's badass...it made me want to slither
1070,1,@ddlovato and by lit we mean everyone shat themselves
1071,1,@justinbieber the beginning lmaoooo! thanks justin 
1072,1,RT @justinbieber: Congrats @ArianaGrande on Focus. Remember when u #PreOrderPURPOSE u get our remix :) https://t.co/3PCGKAkQtO
1073,1,"had to hit up @ddlovato last night and text her a bunch of  yaaaas""es &amp; ""werrrrrk""s because of these vocals on #confident! you diiiid that!"
1074,1,@justinbieber what do you mean?
1075,0,same @jimmyfallon #Ari https://t.co/nckpGiyGhh
1076,1,RT @jimmyfallon: Thank you @ArianaGrande for the duet and for the announcement. We love you here. #NewMusic #FallonTonight
1077,0,"RT @jimmyfallon: Tonight: Robert De Niro is here, talking with @ArianaGrande, and @duranduran performs! #FallonTonight"
1078,1,I say it every time but damn. I. adore. @jimmyfallon. can't wait for tonight!!! big announcement and some fun &amp; games on @FallonTonight!! 
1079,1,getting excited to see my buddy @jimmyfallon and possibly spill some .......... !!! @FallonTonight 
1080,-1,RT @justinbieber: What Do You Mean? @ArianaGrande #22DAYS http://t.co/pG9qEP4FaF
1081,0,I stand by u @jimmykimmel. making a donation to @WWF in hopes that C's death won't be forgotten. #RIPCecilTheLion &lt;/3 http://t.co/xNA4KTeTB1
1082,1,http://t.co/1aaguuMYkl congrats on the new line @theellenshow !!! 
1083,1,RT @BarackObama: Watch the President's full statement on the Supreme Court's ruling on marriage equality. #LoveWins http://t.co/nRBI49pQT5
1084,1,"RT @BarackObama: ""When all Americans are treated as equal, we are all more free."" President Obama #LoveWins"
1085,0,"RT @BarackObama: ""We are all created equal."" President Obama #LoveWins"
1086,1,thanks for my birthday surprise @BarackObama (jk but wow you're fkkn cool) #lovewins
1087,0,RT @jimmykimmel: @realDonaldTrump #Merylsayshi
1088,0,RT @jimmykimmel: Hey @realDonaldTrump u up?
1089,1,RT @TheEllenShow: This is the first and last time you will see @DDLovato giving a lap dance in an inflatable suit. https://t.co/6Cdg7nop0C
1090,0,@Theellenshow  https://t.co/iskr4UFXN8
1091,1,"RT @TheEllenShow: .@DDLovato is always inspiring to me, even in a see-through dress. https://t.co/Pu9vTRy0EX https://t.co/oT19olqz18"
1092,0,@realDonaldTrump how about you stop dividing our country into two parties and unite us like a president should
1093,0,Btw.. it is an HONOR to be nominated with @Adele @Sia @justinbieber &amp; @ArianaGrande!!!!!! 
1094,0,"RT @HillaryClinton: ""If your closest advisors dont trust you to tweet, how can we trust you with the nuclear codes? @POTUS on Trump"
1095,1,"RT @HillaryClinton: ""Nobody respects women more than me."" Donald Trump
Other things he's said about women: https://t.co/fM9h1WYHkK"
1096,0,"RT @HillaryClinton: ""I sorta get away with things like that."" Donald Trump, on bursting into Miss Universe pageant dressing rooms https://"
1097,1,"RT @HillaryClinton: First lady of Arkansas
First lady of the United States
Senator
Secretary of state
President? That's up to you:
https://"
1098,0,RT @HillaryClinton: There are a lot of bullies in this world. The last thing we need is one in the White House. https://t.co/M0owOglPjy
1099,0,"RT @HillaryClinton: Women have the power to stop Trump.
https://t.co/tTgeqy51PU
https://t.co/VH3woeAf9Q https://t.co/NjvbkPsjPR"
1100,1,RT @HillaryClinton: This is horrific. We cannot allow this man to become president. https://t.co/RwhW7yeFI2
1101,1,RT @HillaryClinton: Nobody here was having fun except for Trump. https://t.co/uklRuFJaus
1102,1,RT @HillaryClinton: Our daughters deserve better. https://t.co/LJPlFegSTs
1103,1,"RT @HillaryClinton: Trump told 31 outright lies just last week.
Keep him honest at tonight's debate: Follow @TheBriefing2016 to get the fa"
1104,1,"RT @HillaryClinton: ""I really regret doing this."" Hillary on Between Two Ferns https://t.co/OmDyINNCrW"
1105,1,Thank you #AnnaWintour for inviting me to this incredible event in support of @HillaryClinton https://t.co/OF9YdC0G1b
1106,1,Had an amazing time tonight supporting @HillaryClinton at the #DemsInPhilly tonight!! #ImWithHer
1107,0,My speech at #DemConvention tonight: https://t.co/kFkP5J5eS8. Humbled to be herethank you @HillaryClinton.
1108,0,You know Ill be rocking my @HillaryClinton x @TanyaTaylorNYC campaign tee this election #ImWithHER #MadeForHistory https://t.co/O3DlFzpjGe
1109,0,"Btw if you text DEMI to 47246, you'll get a text back with what I'll be doing on stage to support @HillaryClinton "
1110,0,"RT @HillaryClinton: Mike Pence would outlaw abortion.
And Donald Trump just made him his running mate. https://t.co/RLOgEFzW7S"
1111,1,RT @HillaryClinton: What kind of president do we want our kids looking up to? https://t.co/pdphHQmYCM
1112,1,"RT @HillaryClinton: To every little girl who dreams big: Yes, you can be anything you wanteven president. Tonight is for you. -H https://t"
1113,1,"RT @HillaryClinton: Unity is better than division, empowerment is better than resentment, and bridges are better than walls. https://t.co/F"
1114,1,RT @HillaryClinton: This election isnt about the same old fights between Democrats and Republicansits about who we are as Americans. htt
1115,1,RT @HillaryClinton: Dont let anyone tell you that great things cant happen in America. https://t.co/dtgjwmcfMm
1116,0,"RT @HillaryClinton: Lets keep making history, together.
https://t.co/7IIvZVW3HY"
1117,0,"RT @HillaryClinton: We are on the brink of a historic moment, but we still have work to do.
Let's keep fighting for every vote: https://t."
1118,1,Couldn't be happier for my girl @ArianaGrande and her new album Dangerous Woman... It's on repeat!! https://t.co/LZqVgOk5IX  you Ari!!
1119,1,"RT @HillaryClinton: This week, Donald Trump proved just how dangerous he'd be as president. https://t.co/wu18YIWuRh"
1120,0,"RT @HillaryClinton: We all know Donald Trump says offensive things about women. Here's what he says about policies that benefit women.
http"
1121,1,RT @HillaryClinton: There's only one candidate in this race with more votes than Donald Trump. https://t.co/O5YkpXhy8y https://t.co/UW253MH
1122,1,RT @iHeartRadio: .@ddlovato seriously supports @HillaryClinton - Hill shows her love right back! #Lovatics https://t.co/FntOWzjnHL https://
1123,0,"RT @glaad: .@KimKardashian, @LionelRichie, @KeshaRose and some fans helped us honor @ddlovato at the #glaadawards!"
1124,0,Congrats @RyanSeacrest and @RyanFoundation on the opening of your 10th #SeacrestStudios at @VUMCChildren! 
1125,1,@ArianaGrande YEESSS YESSS YESSSS!!!!!! So proud of you 
1126,0,"RT @AmericanIdol: West Coast, it's time for #DemiOnIdol! @ddlovato @RyanSeacrest https://t.co/2ukZAbf0Js"
1127,0,RT @HillaryClinton: #GOPdebate https://t.co/SGW200luN8
1128,0,"RT @HillaryClinton: We did it, South Carolina. https://t.co/7qGDnavcID"
1129,0,RT @HillaryClinton: RT if you're standing with her all the way to the White House. https://t.co/wLloeLckNT
1130,0,RT @JussieSmollett: With @leonbridges &amp; @ddlovato about to meet president @BarackObama. Lord don't let me shame myself and my family. htt
1131,1,@ArianaGrande and by shat ourselves we mean we literally shit our pants.. Except yours had glitter in it. And the Chanel logo.
1132,0,YO.. SO LIT!!!  @ArianaGrande
1133,1,RT @ArianaGrande: Friday night was lit and by lit I mean terrifying because we hiked on foot to the Manson murder house bye
1134,1,"RT @HillaryClinton: We feel very blessed with opportunitylike weve reached our American dream. That started with an immigrant story.
ht"
1135,1,"RT @HillaryClinton: Its not whether you get knocked down that matters, its whether you get back up.
https://t.co/1iy497PIPp"
1136,0,RT @TheEllenShow: This performance by @ddlovato is unreal. https://t.co/869WiDIPvh
1137,1,RT @HillaryClinton: Text CONGRATS to 47246 to tell Hillary you'll be by her side for the next part of this campaign. https://t.co/FHoAPFiji8
1138,0,RT @ChloeGMoretz: My girl won Iowa !!!!!! @HillaryClinton
1139,1,"RT @HillaryClinton: Today is the #IAcaucus! RT to say #ImWithHer, and make sure your friends and family know where to caucus at 6:30 pm: ht"
1140,1,Love you tons Iowa... Will post pics ASAP!! #ImWithHer  @HillaryClinton @HillaryforIA
1141,1,Congrats @TheEllenShow on your @PeoplesChoice Favorite Humanitarian Award for @StJude!!!  #PCAs
1142,1,You're the best @TheEllenShow 
1143,1,"RT @TheEllenShow: .@ddlovato, you just tore it up, taped it back together with scotch tape, and tore it up all over again. #AMAs"
1144,1,Ummm... @ArianaGrande - you look GORGEOUS and sound amazing in your new vid...  obsessed!! #FOCUS https://t.co/VjdsN7FVea
1145,0,RT @InStyle: .@JohnLegend and @ddlovato to perform @hillaryclinton's 68th birthday party: http://t.co/iE6fQthQ04 http://t.co/leR2RiaN3n
1146,0,It always means a lot coming from you girly!!! @ArianaGrande  you tons and I can't wait for #FOCUS!!! 
1147,1,"RT @ArianaGrande: had to hit up @ddlovato last night and text her a bunch of  yaaaas""es &amp; ""werrrrrk""s because of these vocals on #confiden"
1148,0,RT @KimKardashian: 13. Mr. Hughes
1149,1,RT @RyanSeacrest: 7. Waitin For You
1150,1,I'm hosting @AmericanTop40 this weekend!!! Tune in!! #DemiOnAT40 (Regram from @RyanSeacrest) http://t.co/aAg9wanj9T
1151,1,RT @dilmerarmy:  I love you guys @ddlovato @TanyaRad @RyanSeacrest #BuyCoolForTheSummerOniTunes http://t.co/0I6MbbNNRM
1152,1,"RT @RyanSeacrest: if ur in NYC area and a fan of a girl named demi, you'll want to cross off june 6 from ur calendar http://t.co/Zv4h7mfgzd"
